"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Greenland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,165.40,163.62,169.04,165.91,149.09,169.54,182.77,211.75,234.76,217.17,222.88,229.50,236.63,240.29,205.79,226.01,235.43,256.88,259.15,285.33,294.71,..,..
Guam,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.56,65.25,70.25,72.57,78.65,88.50,95.43,103.03,112.09,102.38,111.31,120.75,125.45,117.02,128.35,140.96,149.31,167.26,165.58,169.10,175.60,..,..
Guinea,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.13,14.07,15.04,16.32,18.70,14.08,11.70,16.55,16.69,17.59,16.01,14.81,15.20,16.60,25.49,30.38,23.51,24.82,25.66,28.46,25.05,..,..
Guinea-Bissau,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.04,9.61,9.02,9.48,11.12,12.46,13.09,13.74,18.24,15.92,15.69,17.90,23.88,31.33,37.61,36.63,38.15,39.26,39.94,41.66,41.47,..,..
Guyana,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.50,27.78,28.62,28.61,30.24,32.63,37.76,45.13,53.29,53.70,61.56,70.61,85.63,87.48,84.78,83.57,77.22,84.23,109.61,120.91,96.47,..,..
Haiti,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.08,12.95,11.31,9.44,11.83,12.39,13.46,16.23,16.92,17.54,19.97,21.65,23.22,23.68,22.51,25.98,23.66,28.86,29.11,23.23,25.12,..,..
Honduras,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.15,37.25,38.48,41.38,44.87,50.88,58.95,66.77,79.99,75.41,81.94,89.53,98.24,93.67,91.48,93.89,97.20,93.58,102.37,106.80,119.74,146.02,..
"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.54,119.05,145.53,204.98,242.53,267.15,264.80,323.16,360.33,302.15,328.11,359.26,337.93,334.74,334.83,280.44,295.18,310.68,332.55,333.94,336.15,..,..
Iceland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,548.57,436.80,566.97,718.47,840.40,964.42,905.22,"1,042.99",844.29,664.84,727.45,781.87,754.96,804.24,875.33,819.41,927.47,"1,078.26","1,098.33","1,009.01",941.22,"1,094.81",..
India,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.14,15.54,15.99,17.45,19.88,21.54,22.94,27.67,28.46,27.97,32.70,33.95,34.55,42.68,42.76,42.97,43.49,37.82,37.65,39.83,35.32,..,..
Indonesia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.47,10.13,12.37,16.05,16.44,23.90,29.99,35.20,38.03,39.84,65.17,81.64,77.73,72.77,66.45,58.21,58.01,58.92,56.98,60.91,59.10,..,..
"Iran, Islamic Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.43,58.21,64.20,70.84,90.38,109.72,115.35,147.43,187.20,230.86,295.02,345.77,337.29,251.16,186.24,181.82,236.64,247.07,250.09,227.47,264.31,..,..
Iraq,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.58,14.69,15.27,18.33,29.47,29.48,31.14,37.39,40.28,106.96,109.27,111.02,113.02,110.49,117.95,116.44,120.02,90.63,..,..
Ireland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,351.86,393.22,462.27,618.19,734.37,832.22,919.61,"1,008.98","1,166.02","1,261.72","1,222.90","1,562.20","1,475.47","1,567.04","1,545.41","1,276.78","1,284.60","1,353.82","1,418.98","1,377.94","1,289.95","1,447.42",..
Isle of Man,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,508.74,534.90,459.90,493.06,518.99,575.05,564.74,675.50,794.45,763.18,804.46,882.14,867.20,943.61,"1,000.70",936.00,990.10,"1,074.84","1,093.06","1,154.61","1,083.17",..,..
Italy,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,417.06,402.67,441.36,533.54,609.49,602.76,630.26,696.21,782.28,724.12,693.30,779.72,744.51,763.42,775.17,684.02,691.10,737.96,784.89,764.19,731.34,..,..
Jamaica,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.24,95.59,71.89,76.24,85.69,94.51,94.92,121.29,129.94,92.31,103.15,106.41,104.30,99.38,101.39,100.89,99.74,105.22,111.31,113.76,99.26,..,..
Japan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,539.38,474.46,464.97,531.71,569.67,545.23,544.23,521.88,607.30,691.88,736.35,830.35,841.30,685.86,654.59,597.67,670.39,654.83,695.90,707.59,691.43,..,..
Jordan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.52,88.78,88.49,85.73,86.42,89.17,87.29,87.81,110.47,97.01,92.05,97.46,100.97,103.05,90.94,138.45,135.45,148.51,150.36,144.11,136.14,..,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.50,21.81,27.01,33.61,46.05,49.78,55.17,59.43,63.62,58.50,76.85,85.28,117.09,110.64,105.45,115.59,104.47,105.12,106.34,108.17,115.58,..,..
Kenya,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.54,12.77,12.39,14.30,15.04,17.06,19.20,22.91,24.48,23.76,24.89,24.48,28.01,29.65,31.16,29.73,30.44,24.03,26.28,30.56,28.94,..,..
Kiribati,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.17,1.89,2.24,2.59,2.82,3.43,2.90,3.35,4.52,4.11,4.54,5.28,5.89,5.21,5.08,4.77,4.81,5.16,5.12,4.75,4.73,..,..
"Korea, Dem. People's Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,238.54,227.06,240.02,287.63,315.43,387.12,444.03,510.60,500.42,458.46,563.60,634.58,668.49,720.71,811.26,815.61,858.44,942.45,"1,046.36","1,050.33","1,030.19","1,119.23",..
Kosovo,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117.94,117.88,135.00,145.30,154.42,173.12,183.73,207.73,234.34,188.93,165.96,177.50,197.83,190.50,194.32,187.08,187.75,194.57,195.51,194.79,154.77,..,..
Kyrgyz Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.33,6.97,7.58,11.26,12.45,15.02,17.59,21.36,30.54,23.06,26.18,34.54,43.16,48.74,53.23,44.05,41.54,43.91,31.07,29.16,29.29,..,..
Lao PDR,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.65,7.02,7.34,10.86,8.98,9.14,9.69,14.48,15.94,16.92,21.63,14.54,16.89,22.35,24.39,24.94,26.97,29.65,28.02,28.39,28.54,..,..
Latvia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.42,105.11,119.65,140.73,170.59,193.90,212.44,302.60,361.52,296.91,274.31,279.10,295.61,322.74,345.51,320.77,385.92,397.90,441.91,471.79,477.95,..,..
Lebanon,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,298.95,280.23,262.90,246.17,229.47,213.59,234.79,255.60,277.41,300.66,337.27,359.62,333.40,319.85,297.73,300.64,330.78,345.70,392.93,396.64,657.10,..,..
Lesotho,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.44,10.87,8.77,10.35,12.88,14.15,14.68,16.11,15.30,16.11,22.37,22.30,21.37,18.45,17.34,16.47,14.65,18.32,17.93,17.40,16.04,..,..
Liberia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.51,6.74,6.16,5.89,21.35,21.45,19.81,28.87,26.60,22.31,23.77,27.29,26.56,29.64,34.36,39.41,37.97,36.13,34.05,30.93,29.08,..,..
Libya,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130.44,119.27,61.28,64.93,69.31,74.45,80.12,90.28,100.82,106.54,114.18,114.72,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.02,65.04,68.83,86.54,136.91,172.12,201.05,240.01,273.28,242.29,231.44,272.98,298.19,328.58,340.01,309.37,336.20,375.82,420.86,473.34,468.35,..,..
Luxembourg,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,486.10,495.79,577.30,743.11,869.95,922.47,985.18,976.93,936.32,"1,019.09","1,049.49","1,189.91",894.73,932.95,938.83,765.02,779.86,790.59,851.03,796.15,773.69,837.50,..
"Macao SAR, China",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.93,6.29,6.86,7.46,5.41,6.41,6.44,7.88,9.81,9.22,9.38,8.16,7.98,8.81,8.10,7.15,6.95,7.54,7.72,7.60,7.39,..,..
Malawi,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96,0.91,1.97,2.32,2.07,2.27,3.83,5.34,6.73,7.13,5.21,5.52,4.37,5.47,5.07,6.30,7.40,6.63,6.70,7.16,9.07,..,..
Malaysia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.72,56.83,59.23,68.18,75.26,82.59,92.19,108.17,123.18,108.82,133.80,160.46,171.28,176.17,188.14,173.48,173.16,178.89,202.93,203.75,197.75,..,..
Maldives,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,146.73,154.34,174.41,161.95,208.60,220.02,251.62,251.24,336.16,283.77,283.71,310.53,325.67,311.03,262.62,228.46,272.91,264.71,173.34,163.65,151.20,..,..
Mali,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.16,9.45,10.39,12.17,12.82,14.51,16.18,19.22,22.22,22.65,18.79,17.04,13.37,11.52,13.12,10.81,10.68,11.50,10.92,10.60,10.65,..,..
Malta,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180.15,212.66,245.85,326.77,372.75,425.94,467.75,529.79,617.21,588.43,614.14,696.91,652.36,685.03,942.67,878.43,858.17,946.76,"1,005.19","1,103.31","1,044.33",..,..
Marshall Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.48,17.99,19.46,20.01,21.33,22.54,23.29,25.08,26.62,26.25,27.97,29.62,30.46,31.45,32.07,32.89,34.71,37.60,39.57,44.89,46.77,..,..
Mauritania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.23,18.26,18.46,20.53,22.63,23.44,24.92,27.46,31.71,29.35,28.79,30.56,29.81,29.51,31.82,30.28,28.81,29.44,30.48,30.62,30.87,..,..
Mauritius,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.54,53.14,61.95,74.80,84.22,99.41,111.77,132.89,199.46,181.99,192.69,211.96,206.75,249.88,296.53,287.19,300.30,329.93,356.89,353.84,266.81,..,..
Mexico,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176.29,206.40,222.38,242.18,253.34,280.54,295.05,314.90,311.92,264.96,268.45,269.36,275.80,291.93,294.75,266.80,240.13,254.69,267.30,280.95,253.68,..,..
"Micronesia, Fed. Sts.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.59,9.57,10.04,11.10,12.12,13.67,13.27,12.91,12.82,13.23,12.73,12.50,11.79,9.63,9.01,9.45,9.50,10.13,10.18,11.00,10.61,..,..
Moldova,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.09,13.19,16.29,19.18,24.91,34.03,46.62,61.27,90.02,97.06,83.62,98.89,97.14,100.49,90.58,87.96,81.33,109.01,112.68,104.95,98.40,..,..
Monaco,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,278.43,285.08,313.04,431.63,504.32,524.04,553.92,653.61,760.43,715.07,698.97,735.47,691.58,750.84,775.13,660.32,410.95,404.53,443.26,457.84,404.24,..,..
Mongolia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.50,7.03,7.66,7.33,9.65,13.19,14.54,17.56,22.89,18.98,30.12,46.77,56.80,70.57,65.29,64.05,55.46,50.74,57.64,60.31,57.51,..,..
Montenegro,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,223.43,193.08,251.63,227.42,231.86,237.81,260.53,294.19,286.81,325.11,..,..
Morocco,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.38,41.27,45.99,57.71,67.99,71.90,69.12,80.52,92.16,96.02,100.42,102.70,96.09,99.58,113.51,97.63,97.60,99.88,104.51,104.09,101.90,..,..
Mozambique,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.76,2.31,2.82,2.44,2.30,2.39,2.42,2.53,2.97,2.65,2.22,2.53,6.16,6.85,7.99,7.30,5.34,5.69,6.26,6.25,5.54,..,..
Myanmar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.81,3.95,5.79,5.44,5.50,6.28,6.32,8.09,12.04,15.28,16.22,21.02,28.36,27.01,35.57,44.48,45.41,44.71,46.16,46.45,56.39,..,..
Namibia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.15,76.90,71.10,102.83,128.91,130.48,141.71,170.05,151.70,163.44,233.68,270.23,280.46,234.89,222.80,258.13,198.47,222.20,230.81,207.25,172.32,..,..
Nauru,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.87,17.70,18.96,22.24,26.00,24.30,23.99,23.52,33.84,38.68,39.60,46.39,51.50,65.62,75.14,42.50,43.29,38.67,35.07,36.63,36.64,..,..
Nepal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.25,5.94,6.09,6.66,7.57,8.10,6.81,11.56,12.60,13.39,20.28,24.55,23.40,25.41,29.21,32.33,32.96,30.59,31.70,33.43,34.63,..,..
Netherlands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,627.91,660.84,763.84,968.00,"1,158.51","1,207.50","1,385.41","1,601.88","1,744.96","1,686.77","1,638.69","1,757.77","1,665.74","1,713.38","1,801.17","1,586.34","1,639.91","1,759.71","1,825.48","1,819.96","1,822.58",..,..
New Caledonia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,269.15,282.75,313.57,394.93,455.41,529.42,525.06,560.45,637.86,604.62,702.68,776.00,828.62,897.83,946.15,911.23,951.51,958.04,996.29,993.44,959.81,..,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.77,25.19,27.66,26.90,28.58,29.81,34.23,40.26,45.76,44.83,45.78,48.99,52.09,53.83,57.39,60.76,61.92,63.11,58.82,56.45,54.63,..,..
Niger,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.95,6.37,7.05,8.38,9.21,10.51,10.91,12.34,14.36,14.46,14.29,15.59,14.15,14.21,14.45,14.06,13.67,14.84,16.51,15.32,16.30,..,..
Nigeria,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.42,12.28,12.89,29.65,29.96,37.21,48.25,51.30,60.92,52.95,60.58,64.58,68.64,73.85,78.96,70.90,59.98,56.90,50.42,50.53,52.64,..,..
North Macedonia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.52,65.48,75.41,94.98,99.50,95.97,98.01,98.71,100.92,104.19,116.94,119.60,111.22,117.88,119.82,105.02,115.03,143.23,161.99,167.51,179.39,..,..
Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,540.17,533.03,665.77,779.81,865.67,946.54,981.68,"1,123.90","1,228.21","1,132.70","1,200.02","1,386.40","1,367.47","1,384.07","1,341.40","1,095.90","1,096.07","1,162.94","1,182.59","1,143.69","1,100.40","1,302.74",..
Oman,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.52,45.39,44.06,48.35,53.98,56.45,64.86,73.89,97.85,94.95,96.52,98.23,97.17,73.52,72.99,74.91,72.23,75.99,86.75,90.68,82.35,..,..
Pakistan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.87,8.45,8.64,9.79,10.72,14.41,19.61,20.80,19.03,17.40,17.59,18.21,17.64,19.22,22.28,23.71,24.98,26.81,24.84,22.17,22.33,..,..
Palau,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140.06,139.33,171.46,179.15,190.83,220.17,252.04,277.90,292.78,317.42,330.55,352.01,412.08,491.67,525.96,618.84,654.23,680.15,697.04,693.86,689.56,..,..
Panama,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.92,107.72,114.16,114.32,126.07,130.82,140.29,160.12,166.57,183.87,212.42,251.35,289.16,300.74,351.90,384.62,410.85,432.38,514.73,556.53,474.35,..,..
Papua New Guinea,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79,1.62,1.81,1.94,2.19,2.27,2.45,2.60,3.04,3.82,4.87,6.47,6.52,5.08,5.34,5.63,5.52,5.01,5.71,5.75,5.60,..,..
Paraguay,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.79,58.13,43.69,46.02,58.12,62.96,78.39,104.26,147.75,131.53,154.60,191.31,194.71,217.45,228.22,205.94,201.78,218.66,231.67,223.11,185.22,..,..
Peru,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.01,41.94,47.13,45.44,48.30,52.80,65.14,79.61,97.66,99.54,112.78,126.28,144.02,139.90,133.29,120.65,118.76,125.20,139.20,135.31,123.82,..,..
Philippines,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.07,15.70,16.45,19.51,20.65,29.22,35.15,43.62,52.58,52.84,60.31,71.11,81.12,87.68,70.01,70.59,72.66,73.58,76.84,83.91,89.99,97.54,..
Poland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.65,83.88,94.89,106.57,127.53,146.57,162.58,200.35,257.02,214.62,231.84,250.94,245.94,259.61,273.63,246.24,253.57,283.30,282.42,289.61,287.74,..,..
