"Country Name",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Finland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,373.44,384.15,427.19,531.58,604.55,633.65,642.58,744.48,833.25,796.79,799.47,856.34,798.59,870.54,868.23,769.08,791.91,806.78,833.34,777.13,775.55,..,..
France,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157.24,160.85,174.86,221.76,250.62,263.44,356.72,410.89,482.17,481.66,470.03,505.02,470.03,493.87,500.04,412.43,414.15,430.45,443.87,426.44,426.34,..,..
French Polynesia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.61,61.57,71.61,83.70,91.23,99.25,108.81,128.45,141.32,143.46,53.04,72.87,63.38,75.14,65.94,48.81,47.11,48.80,48.82,48.09,46.08,..,..
"Gambia, The",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.08,4.86,4.77,3.34,3.18,3.84,4.37,5.41,6.57,5.86,5.92,5.93,5.70,5.30,4.60,4.55,6.24,5.65,5.13,4.62,4.37,..,..
Georgia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.95,43.76,51.81,64.96,84.89,106.96,119.36,150.63,190.53,189.28,210.58,239.56,256.12,247.23,243.54,168.73,178.26,166.45,158.20,144.31,149.90,..,..
Germany,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,288.09,288.27,322.87,404.83,485.21,502.43,536.57,602.95,659.32,649.64,643.89,705.59,675.42,679.19,690.42,605.24,614.97,655.06,726.23,738.21,743.80,..,..
Ghana,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.56,8.99,10.71,11.87,12.30,14.76,17.84,21.06,22.92,19.19,19.76,34.56,31.98,40.75,35.16,27.83,24.37,27.15,27.72,26.31,26.15,..,..
Gibraltar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,321.16,349.46,436.91,593.66,694.56,713.63,739.96,830.52,914.88,828.76,724.66,728.77,593.22,618.12,632.58,533.82,519.17,528.35,578.39,527.86,560.13,..,..
Greenland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,153.82,152.17,157.21,154.29,138.66,157.68,169.97,196.93,218.32,201.97,207.28,213.43,220.07,223.47,191.38,210.19,218.95,238.89,241.01,265.36,274.08,..,..
Guam,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.17,62.12,66.61,69.62,73.08,82.45,91.38,97.60,103.40,96.12,103.04,112.29,116.84,108.33,120.44,130.07,137.97,143.55,152.81,155.96,162.75,..,..
Guinea,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.01,13.96,14.92,16.19,18.57,13.95,11.58,16.36,16.50,17.40,15.85,14.65,14.97,16.23,21.64,21.69,19.35,21.33,23.70,25.27,22.16,..,..
Guinea-Bissau,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.09,8.60,8.07,8.48,9.95,11.15,11.71,12.30,16.32,14.25,14.04,16.01,22.16,29.60,35.96,35.06,36.51,37.45,38.10,39.75,39.56,..,..
Guyana,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.30,25.55,26.33,26.32,27.82,30.02,34.73,41.52,49.03,49.40,56.63,64.96,78.77,80.48,78.00,76.88,71.04,77.49,100.84,111.24,88.75,..,..
Haiti,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.38,12.30,10.71,8.89,11.11,11.56,12.47,15.01,15.53,16.19,18.49,20.04,21.27,21.44,20.12,23.18,21.11,24.33,24.10,19.16,20.72,..,..
Honduras,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.09,34.85,36.25,38.05,41.22,47.47,55.27,62.80,75.79,71.20,75.66,82.70,90.96,86.21,83.40,85.58,88.07,83.70,92.63,96.56,106.44,131.29,..
"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.68,103.83,130.41,180.24,206.58,230.98,223.72,271.02,301.10,247.90,269.82,300.35,282.55,281.19,285.36,239.29,253.13,268.43,289.44,292.95,296.90,..,..
Iceland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,514.14,456.92,526.86,667.18,781.00,892.86,832.92,955.29,772.35,611.01,674.05,723.58,698.13,742.76,806.87,753.25,846.04,977.92,993.50,911.78,846.44,982.56,..
India,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.23,14.62,14.78,16.07,18.06,20.12,21.24,25.25,26.06,25.45,29.27,30.07,30.63,38.45,37.91,37.73,37.90,31.36,30.72,32.38,28.65,..,..
Indonesia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.02,6.89,8.88,11.84,12.03,19.04,23.92,28.00,29.52,31.00,52.32,60.74,57.32,52.62,46.63,41.82,41.42,40.81,39.89,41.92,42.27,..,..
"Iran, Islamic Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.25,55.87,57.87,63.21,80.41,97.49,102.23,130.38,165.05,204.18,259.05,298.44,282.20,208.52,158.35,155.68,185.11,192.81,165.78,177.96,212.48,..,..
Iraq,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.57,14.68,15.25,18.31,29.44,29.44,31.10,37.36,40.25,106.93,108.79,110.43,112.99,110.47,117.92,116.41,120.02,90.63,..,..
Ireland,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189.61,194.17,230.31,382.74,425.60,533.74,577.68,562.21,668.93,698.90,708.19,772.20,725.63,761.46,762.71,602.71,602.53,631.72,659.35,642.31,639.90,691.53,..
Isle of Man,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,433.98,459.43,379.21,397.92,414.55,457.36,400.86,472.63,539.52,517.60,533.49,581.15,564.18,607.40,647.99,598.68,639.31,693.99,703.08,726.75,662.89,..,..
Italy,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,403.38,388.36,425.22,513.05,585.80,578.51,603.86,665.40,747.75,689.70,661.20,747.16,681.59,699.96,710.97,627.89,629.67,668.88,707.18,682.86,650.47,..,..
Jamaica,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.66,69.38,47.10,51.90,50.57,55.65,54.01,78.55,85.62,52.62,60.14,60.74,57.01,49.64,55.21,54.18,51.35,54.32,56.02,56.40,49.09,..,..
Japan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,438.69,393.45,386.01,448.13,479.08,453.78,454.17,431.82,491.47,560.70,593.65,670.12,679.16,553.48,530.43,486.17,539.85,524.97,557.21,566.02,551.55,..,..
Jordan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.04,66.11,69.24,72.40,75.72,78.74,78.23,79.09,92.63,75.82,69.90,70.72,74.02,71.02,64.09,89.06,87.74,98.45,99.68,95.54,90.25,..,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.23,21.49,26.65,33.17,45.44,48.99,54.07,58.03,61.49,56.36,66.50,73.11,102.76,94.29,89.11,100.88,92.70,92.14,91.24,91.44,93.86,..,..
Kenya,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.02,10.20,9.90,11.57,12.27,14.00,15.79,18.02,18.54,17.42,17.78,17.71,20.45,21.81,21.39,19.18,18.57,15.55,17.68,20.91,20.07,..,..
Kiribati,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.10,0.09,0.10,0.12,0.13,0.16,0.13,0.15,0.15,0.14,0.16,0.19,0.21,0.19,0.18,0.17,0.17,0.19,0.17,0.17,0.17,..,..
"Korea, Dem. People's Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,209.56,202.02,213.21,253.26,277.13,340.13,387.09,444.86,433.66,385.12,471.64,522.92,545.55,584.86,643.72,642.61,667.53,730.58,818.63,784.93,733.26,809.12,..
Kosovo,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.51,109.69,125.36,130.93,140.24,156.26,166.23,188.08,211.89,171.53,150.55,160.21,178.89,172.13,175.63,169.22,169.83,175.99,176.85,176.20,140.00,..,..
Kyrgyz Republic,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.33,6.97,7.58,11.26,12.45,15.02,17.59,21.36,30.54,23.06,26.18,34.54,43.16,48.74,53.23,44.02,41.53,43.88,31.04,29.12,29.24,..,..
Lao PDR,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.32,6.36,6.42,9.65,7.69,7.60,7.92,8.66,8.41,9.62,12.44,14.29,15.81,21.22,23.21,23.66,25.32,28.48,27.84,28.37,28.52,..,..
Latvia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.53,100.15,112.91,136.22,159.80,183.78,196.61,285.49,340.80,288.80,256.24,262.23,281.98,310.51,335.05,314.51,380.03,391.71,433.35,416.78,421.45,..,..
Lebanon,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,246.51,229.12,212.80,196.86,180.85,165.40,180.59,194.77,208.93,223.30,249.49,260.08,222.28,215.62,205.13,189.20,207.06,223.98,262.85,265.33,439.57,..,..
Lesotho,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.44,8.02,6.98,10.35,12.88,14.15,14.68,16.11,15.30,16.11,19.67,21.62,20.72,17.89,16.81,15.97,14.20,17.82,17.43,16.91,15.59,..,..
Liberia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.98,6.31,5.72,5.59,20.60,20.69,19.10,27.75,25.30,21.03,22.34,25.44,24.52,27.44,32.19,33.23,31.98,30.33,28.54,28.32,26.60,..,..
Libya,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130.44,119.27,61.28,64.93,69.31,74.45,80.12,90.28,100.82,106.54,114.18,114.72,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.97,60.36,65.12,81.94,120.80,143.88,170.76,200.05,263.85,231.90,222.17,261.18,285.23,314.73,321.61,292.97,319.46,353.04,393.64,442.10,436.77,..,..
Luxembourg,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,413.45,424.64,499.14,610.72,716.77,752.18,812.04,687.64,762.54,759.03,763.28,780.66,692.64,713.20,727.27,582.98,589.92,610.91,652.23,598.59,571.15,619.98,..
"Macao SAR, China",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.94,5.19,5.76,6.21,4.46,5.37,5.31,6.44,7.94,7.52,7.80,6.54,6.41,7.03,6.50,5.74,5.71,6.20,6.35,6.24,6.11,..,..
Malawi,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.81,0.77,1.66,1.50,1.56,1.58,1.88,2.95,3.42,4.02,3.74,3.55,3.36,2.67,2.92,3.87,4.26,4.82,4.74,5.06,6.44,..,..
Malaysia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.57,40.99,42.06,48.94,55.39,61.49,69.41,80.70,93.38,78.82,97.24,116.73,122.83,128.68,137.35,124.96,127.13,133.22,152.54,154.15,150.26,..,..
Maldives,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,138.26,131.80,129.14,129.11,180.80,186.18,201.30,225.40,256.03,232.73,243.51,232.97,207.91,216.52,197.41,160.13,188.11,192.01,159.20,148.70,139.59,..,..
Mali,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.91,9.17,10.09,11.81,12.41,14.04,15.69,18.67,21.56,22.00,18.12,16.26,12.65,10.76,12.31,10.16,10.12,10.96,10.41,10.10,10.16,..,..
Malta,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170.66,203.51,238.69,309.73,344.79,398.16,436.77,496.05,577.74,544.47,572.56,650.00,609.28,641.04,895.57,834.49,815.59,898.83,944.33,"1,004.69",950.45,..,..
Marshall Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.08,4.26,4.63,4.65,4.92,5.25,5.21,5.60,5.82,5.50,5.61,5.98,6.25,6.67,6.56,6.59,6.94,7.72,8.04,8.68,8.19,..,..
Mauritania,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.36,17.42,17.64,19.62,21.60,22.27,23.43,25.89,29.57,27.70,27.18,27.72,27.17,27.79,28.27,27.41,26.27,26.27,27.17,27.24,27.51,..,..
Mauritius,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.02,51.01,59.41,71.45,80.18,95.21,107.46,127.82,193.33,175.97,186.77,204.74,199.86,234.05,273.18,255.50,259.83,286.35,309.82,307.18,231.49,..,..
Mexico,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168.06,196.07,210.93,230.47,240.58,265.13,277.46,294.24,280.26,235.26,234.63,232.48,238.90,251.72,251.41,229.09,203.91,215.16,224.51,233.70,208.79,..,..
"Micronesia, Fed. Sts.",..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.81,8.75,9.23,10.27,11.27,12.80,12.39,11.59,11.89,12.22,11.70,11.42,10.70,9.63,9.01,9.45,9.50,10.13,10.18,11.00,10.61,..,..
Moldova,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.09,13.19,15.78,18.57,24.66,33.93,46.50,61.08,89.85,95.05,80.17,96.30,94.41,98.63,88.50,86.11,79.24,106.44,110.85,101.48,94.84,..,..
Monaco,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.77,99.34,107.75,133.65,153.49,160.80,175.52,225.58,250.28,210.65,202.24,222.65,204.72,228.49,240.03,208.03,214.04,211.86,236.65,241.62,221.76,..,..
Mongolia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.22,5.80,6.45,6.52,8.33,12.00,12.67,15.42,20.84,17.45,27.91,43.54,53.52,67.09,61.49,60.33,52.20,47.52,54.12,56.62,54.04,..,..
Montenegro,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,222.13,192.35,250.98,226.37,217.62,227.98,257.86,288.07,282.37,316.58,..,..
Morocco,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.30,30.00,34.11,43.57,52.17,57.84,64.63,75.29,86.37,90.16,93.64,97.12,90.75,92.86,92.61,79.56,79.05,79.85,82.35,81.73,78.75,..,..
Mozambique,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.69,2.25,2.75,2.37,2.22,2.28,2.31,2.32,2.65,2.28,1.86,2.03,1.95,3.30,4.49,4.49,3.31,3.51,3.88,3.85,3.42,..,..
Myanmar,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.81,3.95,5.79,5.44,5.50,6.28,6.32,8.09,12.04,15.28,16.22,21.02,28.36,27.01,35.57,44.48,45.41,44.71,46.16,46.45,56.39,..,..
Namibia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.84,11.54,11.69,16.79,22.07,23.58,23.01,26.98,28.52,32.79,48.44,58.64,60.82,48.96,42.13,36.33,33.18,37.07,38.17,34.26,28.23,..,..
Nauru,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.60,10.33,11.07,12.98,15.18,14.19,14.01,13.18,17.34,17.49,14.85,12.65,6.72,8.56,9.80,10.26,10.82,9.67,8.77,9.16,9.16,..,..
Nepal,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.65,5.26,5.44,5.96,6.67,6.97,5.82,10.48,11.67,12.09,16.76,20.08,19.01,22.50,25.40,27.85,26.21,28.30,29.09,30.60,31.59,..,..
Netherlands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,223.74,227.73,249.70,311.63,367.48,377.98,339.76,370.48,534.14,479.12,472.22,527.42,533.26,638.19,649.12,527.82,536.01,545.21,575.25,564.27,544.87,..,..
New Caledonia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162.05,179.09,200.86,247.88,279.76,323.14,319.00,310.03,377.35,335.33,386.70,442.42,472.97,496.70,538.79,481.26,507.65,530.01,511.09,495.90,486.40,..,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.93,22.83,25.79,23.53,27.07,28.26,32.65,38.63,43.80,42.35,43.23,46.36,49.22,50.58,53.93,57.08,58.61,59.95,55.86,53.81,52.02,..,..
Niger,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.40,5.78,6.39,7.60,8.35,9.52,9.87,11.18,13.00,13.10,12.96,14.25,13.72,13.82,13.61,13.30,13.12,13.86,14.73,14.39,15.18,..,..
Nigeria,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.62,11.23,11.75,28.45,28.51,35.58,46.31,49.05,58.28,50.65,58.11,62.10,66.33,71.51,76.25,69.22,58.82,56.32,49.90,49.82,52.10,..,..
North Macedonia,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.12,64.16,73.94,94.31,98.62,95.28,90.11,98.08,99.71,102.19,114.07,116.73,108.21,116.58,118.71,103.73,114.06,141.56,159.76,164.71,176.08,..,..
Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,529.08,525.49,654.50,768.95,854.42,933.43,969.55,"1,108.27","1,216.24","1,113.88","1,182.58","1,353.73","1,327.59","1,348.69","1,311.08","1,069.98","1,069.86","1,134.22","1,155.47","1,114.51","1,070.80","1,267.82",..
