Cancer id,Cancer label,Population id,Country label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total
11,Lung,15200,Chile,2,1,2012,8.492305255,13.21642381,,1168
11,Lung,15200,Chile,2,1,2013,8.530172657,13.72628532,,1225
11,Lung,15200,Chile,2,1,2014,8.273771766,13.60439376,,1227
11,Lung,15200,Chile,2,1,2015,8.166267987,13.83080996,,1262
11,Lung,15200,Chile,2,1,2016,8.048575436,13.97691472,,1292
11,Lung,15200,Chile,2,1,2017,8.332896461,14.71218475,,1379
11,Lung,15200,Chile,2,1,2018,7.893960651,14.18835355,,1348
11,Lung,17000,Colombia,2,1,2000,6.735871222,5.434928414,,1098
11,Lung,17000,Colombia,2,1,2001,6.743376377,5.539491679,,1137
11,Lung,17000,Colombia,2,1,2002,6.843873795,5.800579252,,1209
11,Lung,17000,Colombia,2,1,2003,7.21273306,6.268533183,,1326
11,Lung,17000,Colombia,2,1,2004,7.277980984,6.539265493,,1403
11,Lung,17000,Colombia,2,1,2005,7.202441036,6.603319253,,1436
11,Lung,17000,Colombia,2,1,2006,7.216512185,6.800086667,,1498
11,Lung,17000,Colombia,2,1,2007,6.79519751,6.581976182,,1468
11,Lung,17000,Colombia,2,1,2008,6.547532756,6.642169365,,1499
11,Lung,17000,Colombia,2,1,2009,6.518267851,6.721815938,,1534
11,Lung,17000,Colombia,2,1,2010,6.580026592,6.989537936,,1612
11,Lung,17000,Colombia,2,1,2011,6.190776253,6.818779554,,1588
11,Lung,17000,Colombia,2,1,2012,6.416962625,7.340205013,,1725
11,Lung,17000,Colombia,2,1,2013,6.079620554,7.105069258,,1685
11,Lung,17000,Colombia,2,1,2014,6.393684635,7.735443007,,1853
11,Lung,17000,Colombia,2,1,2015,6.616222797,8.175178771,,1981
11,Lung,17000,Colombia,2,1,2016,6.209924699,7.920382765,,1945
11,Lung,17000,Colombia,2,1,2017,6.141223072,8.061874425,,2009
11,Lung,18800,Costa Rica,2,1,2000,4.976600963,4.559912693,,90
11,Lung,18800,Costa Rica,2,1,2001,4.057850714,3.830891513,,77
11,Lung,18800,Costa Rica,2,1,2002,3.421997462,3.327228521,,68
11,Lung,18800,Costa Rica,2,1,2003,4.356168233,4.239721566,,88
11,Lung,18800,Costa Rica,2,1,2004,4.208675842,4.225134136,,89
11,Lung,18800,Costa Rica,2,1,2005,4.132961568,4.211673073,,90
11,Lung,18800,Costa Rica,2,1,2006,2.842658495,2.906994182,,63
11,Lung,18800,Costa Rica,2,1,2007,3.01980373,3.140469086,,69
11,Lung,18800,Costa Rica,2,1,2008,2.882320619,3.233465651,,72
11,Lung,18800,Costa Rica,2,1,2009,2.880982976,3.32463019,,75
11,Lung,18800,Costa Rica,2,1,2010,3.401129368,4.114513025,,94
11,Lung,18800,Costa Rica,2,1,2011,3.087452408,3.718325595,,86
11,Lung,18800,Costa Rica,2,1,2012,3.033132858,3.887612954,,91
11,Lung,18800,Costa Rica,2,1,2013,2.930066271,3.884639712,,92
11,Lung,18800,Costa Rica,2,1,2014,3.118135612,4.383266109,,105
11,Lung,18800,Costa Rica,2,1,2015,3.491375162,4.665035968,,113
11,Lung,18800,Costa Rica,2,1,2016,3.504414611,4.778051347,,117
11,Lung,18800,Costa Rica,2,1,2017,3.072015434,4.323721472,,107
11,Lung,19100,Croatia,2,1,2000,10.58118905,20.8149352,,478
11,Lung,19100,Croatia,2,1,2001,9.830617328,19.89724277,,455
11,Lung,19100,Croatia,2,1,2002,10.50789189,21.75038885,,496
11,Lung,19100,Croatia,2,1,2003,11.11764083,23.28224272,,530
11,Lung,19100,Croatia,2,1,2004,11.11298585,22.52290892,,512
11,Lung,19100,Croatia,2,1,2005,11.19443765,24.40796369,,554
11,Lung,19100,Croatia,2,1,2006,11.77167367,25.24677397,,572
11,Lung,19100,Croatia,2,1,2007,11.895308,25.78469733,,583
11,Lung,19100,Croatia,2,1,2008,12.39349159,27.08532631,,611
11,Lung,19100,Croatia,2,1,2009,11.95512824,27.68861816,,623
11,Lung,19100,Croatia,2,1,2010,12.99925256,28.97185139,,650
11,Lung,19100,Croatia,2,1,2011,14.18127355,32.91025472,,736
11,Lung,19100,Croatia,2,1,2012,12.95876536,30.6951647,,684
11,Lung,19100,Croatia,2,1,2013,13.69123699,32.08200015,,712
11,Lung,19100,Croatia,2,1,2014,14.64646865,34.0870047,,753
11,Lung,19100,Croatia,2,1,2015,13.88197398,32.76496733,,720
11,Lung,19100,Croatia,2,1,2016,13.90560396,34.05852665,,744
11,Lung,19100,Croatia,2,1,2017,16.07498821,39.25923537,,852
11,Lung,19200,Cuba,2,1,2000,15.54904504,20.66558231,,1153
11,Lung,19200,Cuba,2,1,2001,15.50641384,21.01837885,,1177
11,Lung,19200,Cuba,2,1,2002,16.40556748,22.80358,,1281
11,Lung,19200,Cuba,2,1,2003,17.1241445,24.07737574,,1356
11,Lung,19200,Cuba,2,1,2004,17.01326628,25.0611819,,1414
11,Lung,19200,Cuba,2,1,2005,17.69664496,26.43239971,,1493
11,Lung,19200,Cuba,2,1,2006,17.69199516,27.13373266,,1533
11,Lung,19200,Cuba,2,1,2007,18.25323063,28.6695217,,1619
11,Lung,19200,Cuba,2,1,2008,19.2400829,31.50885039,,1778
11,Lung,19200,Cuba,2,1,2009,18.93245273,31.46918732,,1775
11,Lung,19200,Cuba,2,1,2010,19.21572998,32.64675309,,1842
11,Lung,19200,Cuba,2,1,2011,18.14815965,31.88027602,,1801
11,Lung,19200,Cuba,2,1,2012,17.87026613,32.34604581,,1831
11,Lung,19200,Cuba,2,1,2013,18.60385437,33.85418732,,1921
11,Lung,19200,Cuba,2,1,2014,18.8694845,35.23691197,,2004
11,Lung,19200,Cuba,2,1,2015,18.07846279,34.82518163,,1984
11,Lung,19200,Cuba,2,1,2016,18.2237144,35.90980327,,2048
11,Lung,19200,Cuba,2,1,2017,18.17867766,36.83648543,,2102
11,Lung,20300,Czechia,2,1,2000,12.5245479,23.58126784,,1246
11,Lung,20300,Czechia,2,1,2001,13.0024781,25.04659501,,1321
11,Lung,20300,Czechia,2,1,2002,12.3040726,24.33217118,,1281
11,Lung,20300,Czechia,2,1,2003,12.83895233,25.50607495,,1341
11,Lung,20300,Czechia,2,1,2004,12.67708075,25.5520761,,1343
11,Lung,20300,Czechia,2,1,2005,12.79367685,26.09468932,,1373
11,Lung,20300,Czechia,2,1,2006,13.43916814,27.57838991,,1455
11,Lung,20300,Czechia,2,1,2007,12.97618895,27.25808403,,1444
11,Lung,20300,Czechia,2,1,2008,13.03302816,27.8611818,,1483
11,Lung,20300,Czechia,2,1,2009,12.72719348,27.64395336,,1478
11,Lung,20300,Czechia,2,1,2010,13.15716946,29.09600339,,1561
11,Lung,20300,Czechia,2,1,2011,14.03472576,31.22753022,,1679
11,Lung,20300,Czechia,2,1,2012,14.26686883,32.52989509,,1751
11,Lung,20300,Czechia,2,1,2013,13.51072723,31.28878602,,1685
11,Lung,20300,Czechia,2,1,2014,13.21283388,31.01478483,,1671
11,Lung,20300,Czechia,2,1,2015,13.19961035,31.39598065,,1693
11,Lung,20300,Czechia,2,1,2016,12.88593307,31.760265,,1715
11,Lung,20300,Czechia,2,1,2017,13.67365231,33.72146917,,1824
11,Lung,20300,Czechia,2,1,2018,13.51556995,34.52614936,,1871
11,Lung,20800,Denmark,2,1,2000,27.33110589,53.10757118,,1433
11,Lung,20800,Denmark,2,1,2001,28.02983475,54.90991043,,1486
11,Lung,20800,Denmark,2,1,2002,27.34329518,53.66297734,,1456
11,Lung,20800,Denmark,2,1,2003,28.15655692,55.18465536,,1501
11,Lung,20800,Denmark,2,1,2004,29.1336684,59.24978625,,1616
11,Lung,20800,Denmark,2,1,2005,30.19776094,60.48149851,,1655
11,Lung,20800,Denmark,2,1,2006,29.73151252,62.17655813,,1708
11,Lung,20800,Denmark,2,1,2007,26.43779595,56.28724545,,1553
11,Lung,20800,Denmark,2,1,2008,28.29341829,61.57797622,,1707
11,Lung,20800,Denmark,2,1,2009,28.27633203,61.8575947,,1723
11,Lung,20800,Denmark,2,1,2010,27.97378469,62.99654895,,1763
11,Lung,20800,Denmark,2,1,2011,26.8657824,61.96223221,,1742
11,Lung,20800,Denmark,2,1,2012,26.75006418,63.20776765,,1785
11,Lung,20800,Denmark,2,1,2013,25.47184166,62.36884562,,1769
11,Lung,20800,Denmark,2,1,2014,25.50294219,61.29924917,,1746
11,Lung,20800,Denmark,2,1,2015,25.61353984,62.51995271,,1788
11,Lung,20800,Denmark,2,1,2016,24.69479219,62.24431328,,1787
11,Lung,20800,Denmark,2,1,2017,23.64760644,61.91163987,,1784
11,Lung,20800,Denmark,2,1,2018,21.88147927,58.19828082,,1683
11,Lung,21800,Ecuador,2,1,2000,3.273897951,2.549096227,,161
11,Lung,21800,Ecuador,2,1,2001,3.787133309,2.968868692,,191
11,Lung,21800,Ecuador,2,1,2002,3.500136024,2.87087901,,188
11,Lung,21800,Ecuador,2,1,2003,3.186122812,2.73177046,,182
11,Lung,21800,Ecuador,2,1,2004,4.162452957,3.497375493,,237
11,Lung,21800,Ecuador,2,1,2005,4.030228908,3.511235446,,242
11,Lung,21800,Ecuador,2,1,2006,3.552127334,3.109848849,,218
11,Lung,21800,Ecuador,2,1,2007,3.828230311,3.53448479,,252
11,Lung,21800,Ecuador,2,1,2008,3.542883543,3.323867437,,241
11,Lung,21800,Ecuador,2,1,2009,4.00461877,3.771442448,,278
11,Lung,21800,Ecuador,2,1,2010,3.883787234,3.724588196,,279
11,Lung,21800,Ecuador,2,1,2011,4.03710127,4.008765659,,305
11,Lung,21800,Ecuador,2,1,2012,4.135383209,4.155565202,,321
11,Lung,21800,Ecuador,2,1,2013,3.259024103,3.430066741,,269
11,Lung,21800,Ecuador,2,1,2014,4.035260145,4.180396801,,333
11,Lung,21800,Ecuador,2,1,2015,3.516661357,3.754447755,,304
11,Lung,21800,Ecuador,2,1,2016,3.818621682,4.224386802,,348
11,Lung,21800,Ecuador,2,1,2017,4.138898211,4.626583442,,388
11,Lung,23300,Estonia,2,1,2000,6.962894871,16.2078462,,121
11,Lung,23300,Estonia,2,1,2001,7.655467455,17.10412371,,127
11,Lung,23300,Estonia,2,1,2002,7.515856661,16.93399805,,125
11,Lung,23300,Estonia,2,1,2003,7.268801122,17.58254939,,129
11,Lung,23300,Estonia,2,1,2004,9.025297043,19.87809927,,145
11,Lung,23300,Estonia,2,1,2005,8.070503383,19.2926754,,140
11,Lung,23300,Estonia,2,1,2006,8.756073029,20.21015796,,146
11,Lung,23300,Estonia,2,1,2007,7.405216205,18.76287342,,135
11,Lung,23300,Estonia,2,1,2008,7.971804362,20.22712974,,145
11,Lung,23300,Estonia,2,1,2009,7.617524289,18.61921055,,133
11,Lung,23300,Estonia,2,1,2010,7.43850915,18.96741398,,135
11,Lung,23300,Estonia,2,1,2011,8.753131429,22.14208449,,157
11,Lung,23300,Estonia,2,1,2012,8.904987352,23.92679816,,169
11,Lung,23300,Estonia,2,1,2013,9.557833095,24.72546211,,174
11,Lung,23300,Estonia,2,1,2014,9.195761317,25.94089183,,182
11,Lung,23300,Estonia,2,1,2015,9.038223905,23.7107291,,166
11,Lung,23300,Estonia,2,1,2016,9.596540543,27.73960801,,194
11,Lung,23300,Estonia,2,1,2017,8.032246492,23.59782442,,165
11,Lung,23300,Estonia,2,1,2018,8.014619947,23.7390082,,166
11,Lung,24600,Finland,2,1,2000,7.573894872,17.09739679,,454
11,Lung,24600,Finland,2,1,2001,8.071720869,18.19215121,,484
11,Lung,24600,Finland,2,1,2002,8.048778841,17.59353458,,469
11,Lung,24600,Finland,2,1,2003,8.50643676,19.61510228,,524
11,Lung,24600,Finland,2,1,2004,7.916369789,18.37373064,,492
11,Lung,24600,Finland,2,1,2005,8.350264636,19.96329882,,536
11,Lung,24600,Finland,2,1,2006,8.29016366,20.08883647,,541
11,Lung,24600,Finland,2,1,2007,9.14209545,21.20636457,,573
11,Lung,24600,Finland,2,1,2008,9.362542061,22.56868514,,612
11,Lung,24600,Finland,2,1,2009,9.069326306,21.89610738,,596
11,Lung,24600,Finland,2,1,2010,9.672712403,24.41030093,,667
11,Lung,24600,Finland,2,1,2011,9.652743241,24.45986886,,671
11,Lung,24600,Finland,2,1,2012,10.18410083,26.57690547,,732
11,Lung,24600,Finland,2,1,2013,10.11389185,26.11206851,,722
11,Lung,24600,Finland,2,1,2014,10.26495086,27.78486514,,771
11,Lung,24600,Finland,2,1,2015,10.13143908,27.87843994,,776
11,Lung,24600,Finland,2,1,2016,10.15103858,27.80694242,,776
11,Lung,24600,Finland,2,1,2017,9.633117852,27.49906221,,769
11,Lung,24600,Finland,2,1,2018,9.830896229,28.77444087,,806
11,Lung,25000,France,2,1,2000,7.280369099,13.97186351,,4246
11,Lung,25000,France,2,1,2001,7.560007614,14.51989914,,4442
11,Lung,25000,France,2,1,2002,8.211187498,15.97555105,,4924
11,Lung,25000,France,2,1,2003,8.821942171,16.79655076,,5218
11,Lung,25000,France,2,1,2004,9.05356237,17.44703888,,5462
11,Lung,25000,France,2,1,2005,9.632823311,18.86775458,,5949
11,Lung,25000,France,2,1,2006,10.11534251,19.88834918,,6311
11,Lung,25000,France,2,1,2007,10.16499908,20.35670193,,6497
11,Lung,25000,France,2,1,2008,10.69047288,21.31128678,,6838
11,Lung,25000,France,2,1,2009,11.12027606,22.67411569,,7313
11,Lung,25000,France,2,1,2010,11.11098488,22.88331919,,7419
11,Lung,25000,France,2,1,2011,11.36382277,23.41910962,,7633
11,Lung,25000,France,2,1,2012,12.03643298,25.16697,,8246
11,Lung,25000,France,2,1,2013,11.52505239,24.35619525,,8021
11,Lung,25000,France,2,1,2014,12.62912467,26.91151633,,8904
11,Lung,25000,France,2,1,2015,12.6065709,27.25567746,,9055
11,Lung,25000,France,2,1,2016,12.48321709,27.62834214,,9211
11,Lung,27600,Germany,2,1,2000,10.80145587,23.57737392,,9846
11,Lung,27600,Germany,2,1,2001,10.88414874,23.9594877,,10005
11,Lung,27600,Germany,2,1,2002,11.25409563,24.87325473,,10390
11,Lung,27600,Germany,2,1,2003,11.40188532,25.47748568,,10646
11,Lung,27600,Germany,2,1,2004,11.78862347,26.39264719,,11026
11,Lung,27600,Germany,2,1,2005,12.3877552,28.0402714,,11701
11,Lung,27600,Germany,2,1,2006,12.4900819,28.51517362,,11873
11,Lung,27600,Germany,2,1,2007,12.85035001,29.81953149,,12379
11,Lung,27600,Germany,2,1,2008,13.36604228,31.03215669,,12841
11,Lung,27600,Germany,2,1,2009,13.45913612,31.7493648,,13103
11,Lung,27600,Germany,2,1,2010,13.79569737,33.06867152,,13627
11,Lung,27600,Germany,2,1,2011,14.42771687,34.6878488,,14291
11,Lung,27600,Germany,2,1,2012,14.68796071,35.7753823,,14752
11,Lung,27600,Germany,2,1,2013,14.90122346,36.64699372,,15140
11,Lung,27600,Germany,2,1,2014,14.85096471,37.47488779,,15524
11,Lung,27600,Germany,2,1,2015,15.14467766,38.20961684,,15881
11,Lung,27600,Germany,2,1,2016,15.40757211,39.49485314,,16481
11,Lung,27600,Germany,2,1,2017,15.08666646,39.07617538,,16381
11,Lung,27600,Germany,2,1,2018,14.97159029,39.21528305,,16514
11,Lung,30000,Greece,2,1,2000,7.507028224,15.60883051,,870
11,Lung,30000,Greece,2,1,2001,7.180548558,15.22522082,,853
11,Lung,30000,Greece,2,1,2002,7.354466382,15.77252047,,888
11,Lung,30000,Greece,2,1,2003,7.502618534,16.29243019,,921
11,Lung,30000,Greece,2,1,2004,7.322409673,16.39403568,,929
11,Lung,30000,Greece,2,1,2005,7.271960412,16.3185868,,925
11,Lung,30000,Greece,2,1,2006,7.412962223,16.58241984,,938
11,Lung,30000,Greece,2,1,2007,7.916042659,17.78771586,,1002
11,Lung,30000,Greece,2,1,2008,8.661710155,19.29659364,,1081
11,Lung,30000,Greece,2,1,2009,8.550465054,19.85906528,,1106
11,Lung,30000,Greece,2,1,2010,9.356182625,20.65322318,,1144
11,Lung,30000,Greece,2,1,2011,9.270386616,22.02071834,,1214
11,Lung,30000,Greece,2,1,2012,9.654045066,23.15120927,,1271
11,Lung,30000,Greece,2,1,2013,10.44726086,24.29998135,,1329
11,Lung,30000,Greece,2,1,2014,10.24721281,24.85058905,,1354
11,Lung,30000,Greece,2,1,2015,10.67667662,26.03705517,,1413
11,Lung,30000,Greece,2,1,2016,10.94984309,27.29353092,,1475
11,Lung,30000,Greece,2,1,2017,10.31117,26.72276341,,1438
11,Lung,3200,Argentina,2,1,2000,6.78436762,9.053507441,,1718
11,Lung,3200,Argentina,2,1,2001,7.030285276,9.351051613,,1794
11,Lung,3200,Argentina,2,1,2002,7.15609338,9.54052964,,1850
11,Lung,3200,Argentina,2,1,2003,7.353656957,9.778343429,,1916
11,Lung,3200,Argentina,2,1,2004,7.824898901,10.39622394,,2058
11,Lung,3200,Argentina,2,1,2005,7.814174115,10.4823276,,2096
11,Lung,3200,Argentina,2,1,2006,8.112995285,11.07760264,,2237
11,Lung,3200,Argentina,2,1,2007,8.148557204,11.12248098,,2268
11,Lung,3200,Argentina,2,1,2008,8.373216111,11.49145596,,2366
11,Lung,3200,Argentina,2,1,2009,8.536065992,11.92365551,,2479
11,Lung,3200,Argentina,2,1,2010,8.552600662,12.09696623,,2540
11,Lung,3200,Argentina,2,1,2011,9.012894024,12.69733739,,2693
11,Lung,3200,Argentina,2,1,2012,8.975091625,12.76466018,,2735
11,Lung,3200,Argentina,2,1,2013,9.384708522,13.42009289,,2905
11,Lung,3200,Argentina,2,1,2014,9.540317762,13.79684261,,3017
11,Lung,3200,Argentina,2,1,2015,9.621052222,14.140009,,3123
11,Lung,3200,Argentina,2,1,2016,9.439531213,14.00268844,,3123
11,Lung,3200,Argentina,2,1,2017,9.447573775,14.06027408,,3166
11,Lung,3200,Argentina,2,1,2018,9.113698127,13.73546782,,3122
11,Lung,34800,Hungary,2,1,2000,21.17672656,39.13746039,,2097
11,Lung,34800,Hungary,2,1,2001,21.40110624,40.41459653,,2161
11,Lung,34800,Hungary,2,1,2002,22.38662382,42.68885038,,2278
11,Lung,34800,Hungary,2,1,2003,22.82079165,44.16703175,,2352
11,Lung,34800,Hungary,2,1,2004,22.8437783,45.32078003,,2408
11,Lung,34800,Hungary,2,1,2005,22.02213929,42.17136291,,2235
11,Lung,34800,Hungary,2,1,2006,22.36963077,43.91752663,,2321
11,Lung,34800,Hungary,2,1,2007,25.12372284,48.85317457,,2574
11,Lung,34800,Hungary,2,1,2008,26.07263934,52.03829013,,2733
11,Lung,34800,Hungary,2,1,2009,26.41880335,52.84194527,,2766
11,Lung,34800,Hungary,2,1,2010,27.17362399,55.72265109,,2907
11,Lung,34800,Hungary,2,1,2011,27.57169248,57.22028656,,2975
11,Lung,34800,Hungary,2,1,2012,28.4065283,60.46642328,,3133
11,Lung,34800,Hungary,2,1,2013,28.4164096,61.44657992,,3173
11,Lung,34800,Hungary,2,1,2014,29.20139443,63.66793355,,3277
11,Lung,34800,Hungary,2,1,2015,29.57914762,66.20272142,,3397
11,Lung,34800,Hungary,2,1,2016,28.47103063,65.29733153,,3341
11,Lung,34800,Hungary,2,1,2017,29.24044508,67.54842146,,3447
11,Lung,34800,Hungary,2,1,2018,28.15414478,66.28841275,,3374
11,Lung,35200,Iceland,2,1,2000,26.18039073,39.25767309,,55
11,Lung,35200,Iceland,2,1,2001,23.85338032,34.66817603,,49
11,Lung,35200,Iceland,2,1,2002,23.0424766,33.67948358,,48
11,Lung,35200,Iceland,2,1,2003,25.85398331,41.03462905,,59
11,Lung,35200,Iceland,2,1,2004,26.97184975,44.05923213,,64
11,Lung,35200,Iceland,2,1,2005,25.29115756,38.07710614,,56
11,Lung,35200,Iceland,2,1,2006,27.49478798,41.53463788,,62
11,Lung,35200,Iceland,2,1,2007,24.12598221,42.82119188,,65
11,Lung,35200,Iceland,2,1,2008,27.00826117,46.62366928,,72
11,Lung,35200,Iceland,2,1,2009,23.62558013,43.983503,,69
11,Lung,35200,Iceland,2,1,2010,25.8479553,45.92350277,,73
11,Lung,35200,Iceland,2,1,2011,23.76092774,43.59550842,,70
11,Lung,35200,Iceland,2,1,2012,25.81040891,45.73830274,,74
11,Lung,35200,Iceland,2,1,2013,20.89546691,41.16794062,,67
11,Lung,35200,Iceland,2,1,2014,21.59383457,40.3376136,,66
11,Lung,35200,Iceland,2,1,2015,22.0306248,41.93203364,,69
11,Lung,35200,Iceland,2,1,2016,23.74954795,49.52737596,,82
11,Lung,35200,Iceland,2,1,2017,16.84728514,36.00705738,,60
11,Lung,35200,Iceland,2,1,2018,17.31990892,39.94705525,,67
11,Lung,3600,Australia,2,1,2000,14.10818107,24.34363078,,2317
11,Lung,3600,Australia,2,1,2001,14.21018129,24.76697005,,2382
11,Lung,3600,Australia,2,1,2002,14.66519766,25.97460311,,2525
11,Lung,3600,Australia,2,1,2003,13.91233255,25.23068894,,2481
11,Lung,3600,Australia,2,1,2004,13.71656665,25.36897197,,2527
11,Lung,3600,Australia,2,1,2005,13.89600381,25.75067216,,2603
11,Lung,3600,Australia,2,1,2006,14.14650056,26.12411787,,2685
11,Lung,3600,Australia,2,1,2007,14.69509893,27.84105604,,2914
11,Lung,3600,Australia,2,1,2008,14.18905719,27.44623987,,2928
11,Lung,3600,Australia,2,1,2009,14.44599603,27.811042,,3024
11,Lung,3600,Australia,2,1,2010,14.64527856,28.59512348,,3167
11,Lung,3600,Australia,2,1,2011,14.34188048,27.99028511,,3155
11,Lung,3600,Australia,2,1,2012,14.22164693,28.3944694,,3255
11,Lung,3600,Australia,2,1,2013,13.6119215,27.63975782,,3220
11,Lung,3600,Australia,2,1,2014,13.73060955,27.91804654,,3303
11,Lung,3600,Australia,2,1,2015,14.15682649,28.96608886,,3478
11,Lung,3600,Australia,2,1,2016,13.20284621,27.81398806,,3387
11,Lung,3600,Australia,2,1,2017,12.66817045,27.16154483,,3352
11,Lung,3600,Australia,2,1,2018,13.17742978,28.69080252,,3586
11,Lung,37200,Ireland,2,1,2000,19.81036309,30.85212843,,587
11,Lung,37200,Ireland,2,1,2001,17.37483332,28.23034093,,545
11,Lung,37200,Ireland,2,1,2002,17.7696022,27.73666282,,544
11,Lung,37200,Ireland,2,1,2003,18.59511169,29.77110829,,594
11,Lung,37200,Ireland,2,1,2004,19.55622996,30.74623826,,625
11,Lung,37200,Ireland,2,1,2005,19.55472628,31.48652565,,653
11,Lung,37200,Ireland,2,1,2006,19.29742973,31.09335367,,659
11,Lung,37200,Ireland,2,1,2007,18.27846424,29.88509458,,648
11,Lung,37200,Ireland,2,1,2008,18.96549272,31.12989331,,690
11,Lung,37200,Ireland,2,1,2009,18.35310327,30.59220939,,691
11,Lung,37200,Ireland,2,1,2010,17.97705658,30.2873193,,694
11,Lung,37200,Ireland,2,1,2011,19.13667526,32.90950276,,761
11,Lung,37200,Ireland,2,1,2012,17.82416946,31.33270295,,728
11,Lung,37200,Ireland,2,1,2013,18.16135333,32.5002898,,757
11,Lung,37200,Ireland,2,1,2014,20.75084451,37.32196098,,872
11,Lung,37200,Ireland,2,1,2015,17.89185941,33.40601802,,785
11,Lung,37600,Israel,2,1,2000,9.633340167,13.65992037,,412
11,Lung,37600,Israel,2,1,2001,8.990026419,13.30455126,,409
11,Lung,37600,Israel,2,1,2002,9.293631514,13.64798055,,427
11,Lung,37600,Israel,2,1,2003,9.454824445,13.66555824,,435
11,Lung,37600,Israel,2,1,2004,8.980201957,13.69426143,,444
11,Lung,37600,Israel,2,1,2005,9.383926858,13.78128556,,456
11,Lung,37600,Israel,2,1,2006,9.523068833,14.97868418,,507
11,Lung,37600,Israel,2,1,2007,9.01748418,14.58779953,,506
11,Lung,37600,Israel,2,1,2008,8.70911101,13.92009584,,495
11,Lung,37600,Israel,2,1,2009,9.04041929,14.58525949,,531
11,Lung,37600,Israel,2,1,2010,9.664283304,15.35690138,,571
11,Lung,37600,Israel,2,1,2011,10.55788151,17.21669428,,652
11,Lung,37600,Israel,2,1,2012,9.527814464,15.14775557,,583
11,Lung,37600,Israel,2,1,2013,9.191284631,15.46333423,,604
